prof_id,rec_id,x,y,cds2d,z,cds3d,dirslop
1,22,515214.33950742165,778246.4622371326,18577.645343347845,1325.093755601638,18582.309513931694,2.4455888059443294
1,23,514776.1384069698,777968.2462463633,19096.706362840727,1347.262601182874,19101.843728080672,2.940572873368665
1,24,514333.0074990466,777112.5710701924,20060.316765789907,1396.761135759395,20066.724608602774,0.16824868949910052
1,25,514188.6957884257,776211.6279942511,20972.744459313562,1399.4404815376795,20979.156236070114,-3.4582890226334806
1,26,513470.7043598864,775729.034935512,21837.85008974202,1347.1604740182654,21845.840117877804,-0.9839439882786404
1,27,513212.6867900326,774827.5646370036,22775.518349547223,1331.0562554708335,22783.64666045529,1.1636673506346298
1,28,513353.80027106823,773920.2415636722,23693.749352034887,1349.7079325793022,23702.067075618445,1.5747635528096688
1,29,513238.7759217396,773014.033326327,24607.228399616604,1374.8210535955754,24615.891259593664,-1.3427619814560527
1,30,513153.36485797656,772418.3797328913,25208.974403496926,1360.716181969166,25217.802549228218,-0.23802619570215924
1,31,513141.2215322398,771598.809374771,26028.634718669928,1357.3110140730498,26037.469937525388,0.25988084275494416
1,32,512909.7667049669,771060.3621922327,26614.720638524075,1359.9693869689847,26623.561886282354,3.4961802099268278
1,33,512346.95900858525,770482.4895797053,27421.373760637736,1409.2524266336184,27431.719097110978,-2.2189998522427556
1,34,512314.5911943404,769808.8593484533,28095.78117745307,1383.1203338811658,28106.632610182955,0.23578049851148314
1,35,511602.82452844566,769249.6846593915,29000.92653570569,1386.845160217528,29011.785632548508,0.6194999080803797
1,36,511131.8744524127,768465.3834958236,29915.761105062058,1396.7370235030182,29926.673679387415,-0.5838199038852416
1,37,510783.028038939,767673.7396785184,30780.858645037202,1387.9217381991227,30791.816131776635,-0.6796912656287669
1,38,510209.7772251265,766945.4539055969,31707.690162939223,1376.926358692088,31718.712868715043,-0.23762652429315984
1,39,510299.6898488642,765988.103895096,32669.253121103386,1372.9383830390327,32680.28409668686,-0.08615277120574949
1,40,510215.8413744517,765204.8151734363,33457.016910662525,1371.7538615044296,33468.04877679878,1.0802212247378522
1,41,509805.48845418554,764318.7011073935,34433.535040146,1390.1667467086338,34444.74048432549,1.9194634239077435
1,42,509618.97192624526,763381.4591633921,35389.155716350964,1422.1929355704515,35400.89766469044,1.675277071924261
1,43,509490.52588309406,762478.3002191472,36301.402648146664,1448.87381937138,36313.53468680332,-1.6367789142254017
1,44,509162.66414882336,761705.5206911194,37140.85575329189,1424.8864848438054,37153.33044051711,-1.0726425717697716
1,45,509571.94814002543,761178.5610623509,37808.08872295551,1412.393660419538,37820.68035358238,-1.455378166379454
1,46,509640.6249372887,760389.3417372301,38600.290493735185,1392.2665026590753,38613.13776449225,2.834414099906853
1,47,509534.1673437262,759624.49486241,39372.51064443649,1430.499317898266,39386.30379408114,0.9352234934492799
1,48,509831.0713159276,758783.5087400653,40264.36804709983,1445.0581577701173,40278.28001938304,-1.8883058998059186
1,49,509495.580656891,757991.7001616347,41124.3185149624,1416.7063709697402,41138.69772665772,1.2354021345112551
1,50,509235.4182534891,757034.7633564022,42115.99009636046,1438.0919440611942,42130.59987308598,1.5029521473600453
1,51,508605.1984505371,756380.7907230052,43024.20659327349,1461.9212577430264,43039.12892680718,-1.1168227708763638
1,52,508404.93540091644,755485.3176297471,43941.799830929805,1444.0330495847584,43956.89651055794,-1.0530117462656081
1,53,508333.7472304579,754658.5070239824,44771.66941912923,1428.779555642342,44786.906271040156,1.1314513586031214
1,54,508617.76162157627,753759.1910776872,45714.76715829686,1447.4058481165312,45730.187928019885,-0.5112257367335646
1,55,508440.2919362365,752916.771733234,46575.67704970447,1439.7241134888789,46591.13209007126,1.0916880763380508
1,56,508119.9931323852,752138.6500904602,47417.14280343522,1455.7589648919218,47432.75060885585,0.15100763697566794
1,57,507535.4898505216,751466.7859836966,48307.67380484201,1458.106036433517,48323.284703212375,0.45653177182631777
1,58,507691.48212694866,750679.5650997794,49110.20125632279,1464.5006964997215,49125.837631097886,1.7202865407476584
1,59,507445.68695883907,749799.7314512306,50023.723294253316,1491.937133906756,50039.771584883565,0.1049919092606918
1,60,506825.19507655484,749269.6578373244,50839.80430257306,1493.4325669003658,50855.853963360154,1.8114260005774714
1,61,506166.95956917113,748651.4749035026,51742.8126762049,1521.9910064008022,51759.31381709796,3.162373010930309
1,62,505706.087579349,747874.205097072,52646.444981399545,1571.9166337083873,52664.32426524397,1.5620580376030235
1,63,505920.57351267856,746978.575828234,53567.39883626715,1597.0308726650294,53585.620486767686,-2.624705167437689
1,64,505054.9711639721,746725.3590322307,54469.278080880475,1555.6870881074074,54488.44687117713,0.8106846970311207
1,65,504192.5109417803,746728.7424227209,55331.74493948686,1567.89104714698,55351.00006884705,0.4706257609872159
1,66,503823.552813817,745823.966083582,56308.858200094706,1575.9172057585547,56328.14629294955,2.220193476167773
1,67,503244.9575203067,745057.8088432779,57268.94644111361,1613.1389556378497,57288.95578978377,-2.0374711208776803
1,68,503427.0319430554,744146.9948386042,58197.78078938507,1580.095138231173,58218.37772862408,-0.8766680432905035
1,69,503685.0781459346,743276.0066663725,59106.190520171745,1566.1947088998731,59126.89380493947,-0.13287971457949577
1,70,502838.73856965924,742791.1421290458,60081.5798260015,1563.9325931552492,60102.28573390685,1.3276634649471137
1,71,502099.6333580774,742239.1341483176,61004.07065228383,1585.312468495035,61025.024279565696,-1.3312620186686572
1,72,501886.7431049545,741268.5647406838,61997.71406664809,1562.221102204351,62018.93596885536,0.24922959145926318
1,73,502226.87337739056,740344.4333263382,62982.45132765115,1566.5046151487031,63003.682546250246,0.02838458662909855
1,74,502654.6074719765,739440.5726707737,63982.411597036225,1567.0,64003.64293834326,-0.6202017156248728
1,75,503088.5223238053,738540.0519749143,64982.02133203725,1556.1792398532507,65003.31123891049,-0.11437076330440682
1,76,503547.21522851876,737658.743520244,65975.55229436692,1554.1960039776122,65996.84418065539,-0.011315754546557283
1,77,504052.53237620427,736804.582807633,66967.99168431133,1554.0,66989.28358995491,0.6257942411132784
1,78,504588.4321871533,735974.8945779506,67955.70174594315,1564.7883661504084,67977.0525683567,-0.4679681642104898
1,79,504717.51275848737,734994.7312890157,68944.32799831132,1556.71349738645,68965.71179699773,-0.2712377409664062
1,80,504584.20853266894,734028.0034490303,69920.20336598072,1552.0936770474264,69941.59809978296,-0.02363894527200078
1,81,504419.5129545086,733043.8423518557,70918.04989659428,1551.6819880702299,70939.44471532332,0.45362488942292833
1,82,504362.6868284103,732097.8951151004,71865.70246126779,1559.1849451072753,71887.12698153737,0.26106496312722716
1,83,504381.08928398427,731099.6935067655,72864.07368543922,1563.733998332219,72885.50856947796,-0.6321403777932805
1,84,504090.6954089087,730234.6276753835,73776.57984723,1553.6659723630871,73798.07027174968,0.5972706749642348
1,85,503443.0290973972,729484.1577957656,74767.88035226401,1564.0,74789.42463997926,-0.0626067689358114
1,86,502668.3564554975,728885.9061610389,75746.6667030888,1562.9304853548917,75768.21157513036,0.19042337296111259
1,87,501785.37156770896,728466.1467073227,76724.34779170978,1566.179834916682,76745.89806338704,0.0652413777968762
1,88,501049.340296724,727799.821413666,77717.18787391557,1567.310359423734,77738.73878924394,0.07394344312432666
1,89,500121.4242134759,727541.0435597441,78680.5124481017,1568.5535849459839,78702.06416565661,-0.2536781600023832
1,90,499454.4222127132,727138.1535866825,79459.75053714446,1565.1034708538796,79481.30989243492,0.061299830378021836
1,91,498549.58270984114,726864.352426116,80405.1084595661,1566.1148944333197,80426.6683559095,-0.5926497367024555
1,92,497843.48383795156,726291.3934308027,81314.42558092372,1556.7088652719979,81336.03412422207,1.523257666628417
1,93,496914.49311188416,726366.1710100358,82246.42099693991,1581.492605841156,82268.3590081932,-1.2497376780889784
1,94,496105.5743327697,725865.8337092242,83197.57135612996,1560.7427879749914,83219.73567425605,0.05596671908938812
1,95,496297.6304334721,724942.1450450609,84141.01520401964,1561.6643475393014,84163.17997223708,-0.25878132580091096
1,96,496046.4202648816,724124.0562477129,84996.8047979909,1557.79907380466,85018.97829514414,0.24612034458538132
1,97,495923.4625835962,723145.6250984804,85982.93161801742,1562.0351164529682,86005.11421337903,0.07664032140280436
1,98,495391.36331411195,722324.2122731918,86961.62904936903,1563.3442483134302,86983.81252029515,-0.1684921605780482
1,99,495177.2249573894,721370.0991712905,87939.47722114186,1560.468639891189,87961.66492028364,-0.002718287198686356
1,100,495288.67364775535,720383.4915566716,88932.35958870027,1560.4215345117964,88954.54728895947,0.3751453258612175
1,101,494849.88570374873,719575.9367979564,89851.42408487512,1566.4392146946798,89873.63148564872,-0.5820913842811262
1,102,494019.83983183705,719081.9815425159,90817.32674242134,1556.6258747885859,90839.58399250139,0.7894815120977526
1,103,493266.90118230705,718581.4543467379,91721.45288609236,1569.0846642232464,91743.7959726828,-0.5005886174839119
1,104,492456.05552949006,718535.2576875496,92533.61346381846,1561.9887020204578,92555.9875490316,0.043640343111240536
1,105,491822.57539070316,717781.9298375521,93517.88981516458,1562.738393644527,93540.26418588568,-0.25090418314574536
1,106,490999.73318129726,717392.4778908318,94428.24256019492,1558.7518387208338,94450.62565969948,0.9051669422112705
1,107,490175.33640157204,717003.1732085267,95339.93778672951,1573.1561290338716,95362.43466912271,0.10347645355708678
1,108,489338.40947597026,716488.6757897977,96322.36044153551,1574.9303910057217,96344.85892609198,0.37005678154219096
1,109,488404.4005443897,716517.2556993455,97256.80653174192,1580.9657905412475,97279.32450681158,-0.1988570068764866
1,110,487856.4702144781,717251.9707748212,98173.34015827635,1577.7847557940597,98195.86365357532,-0.4082829796291677
1,111,487257.1494772766,717844.6412658487,99016.21835646064,1571.7784033178923,99038.76325213049,0.05082740988667064
1,112,486728.6141144502,718644.3421346676,99974.79600555735,1572.628763192103,99997.34127840675,0.8415565563600792
1,113,486319.98604331596,719474.1938826948,100899.7991537805,1586.2161243324617,100922.44421354722,-0.7745352989398633
1,114,485669.2167340062,720049.3059990484,101768.27750141862,1574.4751528323811,101791.0019207423,0.8441198189389861
1,115,485001.3136945345,720646.2985735459,102664.09813309701,1587.6739376400244,102686.91978085063,-0.3369965757653803
1,116,484264.79776604974,720308.3166036875,103474.46072160976,1582.9075731897556,103497.29638656625,1.0139705037406577
1,117,483442.69332363474,720619.5257754406,104353.49818544266,1598.4656322534486,104376.47152044094,0.3634105122625436
1,118,482505.6634594566,720871.3710021215,105323.78215653755,1604.6199446053133,105346.77500911044,1.5800260338092385
1,119,481710.9488810337,721404.4646808179,106280.73572459818,1631.0162160404914,106304.09256069384,1.9847284614033867
1,120,480774.3168921534,721409.101039742,107217.3791884722,1663.474572752723,107241.29826028085,-0.5776319338733201
1,121,479957.3292154566,721028.2745228793,108118.76573142712,1654.3868651222747,108142.73061284548,0.34964291221319216
1,122,479201.3724720399,721146.8434839563,108883.96452680523,1659.056487538815,108907.94365626648,-0.40917433366676076
1,123,478656.880338846,720968.8468048056,109456.81223859145,1654.9654608077715,109480.80597602439,0.10929485102290984
1,124,477911.7448334524,720360.1829634274,110418.94455443966,1656.8007833492388,110442.94004236248,0.5028057490496596
1,125,477001.10893030366,719972.1585798329,111408.80346881454,1665.4876278932732,111432.83707318717,-0.23826230249658908
1,126,476314.8386510677,719479.8963534278,112253.36785103055,1661.9755190440217,112277.4087578987,0.42454645799092944
1,127,475626.64665366535,718890.2364184562,113159.62778294817,1668.690786538178,113183.69356910148,1.0998383716492743
1,128,475606.63012179063,717923.0941545103,114126.97716153828,1687.262113640454,114151.22119891316,-0.30170069187449017
1,129,476002.38205951883,717085.6713056585,115053.20425248015,1682.3848619596372,115077.46113088468,0.8999955129476596
1,130,476651.5688533883,716363.4943053024,116024.2774284962,1697.639622352402,116048.6541193749,1.2529785373436924
1,131,476731.4097314185,715414.0801038557,116977.0428202445,1718.4785905732497,117001.64737974446,-2.808252762588601
1,132,476232.98685926956,714583.9996559172,117945.2674375369,1670.9847110370572,117971.03614495913,-0.17847659946814204
1,133,476453.6087433385,713651.5757570473,118903.43670385359,1668.0,118929.21005997343,0.4024997394381045
1,134,476618.79483572213,712668.930619205,119899.86929667763,1675.0,119925.66724020851,-0.08511979325559196
1,135,476742.76452319446,711683.5778281161,120892.98993704244,1673.5245983823745,120918.78897651707,-0.5560662929734782
1,136,476427.9643653989,710737.8792985767,121889.70697217381,1663.8509687770131,121915.5529542123,-0.2979391786761476
1,137,475654.6716318517,710345.7996599143,122756.71798410536,1659.3424538509703,122782.57568835333,-0.35538442876518833
1,138,474905.1913279343,709884.9190543226,123636.56550417384,1653.88501665468,123662.44013370352,-0.3926219313416624
1,139,474279.2529865204,709125.4088567569,124620.76799729119,1647.1406188038795,124646.66573505758,-0.026479330918774267
1,140,474064.7735274424,708167.6929116894,125602.20636509778,1646.6870455496437,125628.10420767395,-1.0741015465498966
1,141,473581.59238632326,707375.5018480798,126530.12376249695,1629.2897033300258,126556.18468043068,0.45296652378682
1,142,473303.9197895966,706487.7578408106,127460.28046618479,1636.643449631968,127486.37045273648,-0.22369662664043083
1,143,473141.6209097012,705540.714129482,128421.13046362571,1632.892039020562,128447.22777339537,-0.9848744551128806
1,144,472818.46076273173,704595.5167322826,129420.04517483081,1615.7197010679538,129446.29007848586,1.1570163844011974
1,145,471980.2807695808,704134.0265384694,130376.87269319776,1635.0442592141305,130403.31272108729,-0.5436460472780993
1,146,471296.2636779842,703441.4577095796,131350.28471508058,1625.8078462675387,131376.76856275147,-0.4228825562240556
1,147,470639.45545377926,702695.3170164031,132344.32846532358,1618.4709813379864,132370.83938869103,-0.3883046578211082
1,148,469892.7438177706,702041.3840142888,133336.9042249535,1611.743999090017,133363.4379434427,-1.2418430099827573
1,149,469217.2933624651,701348.1635314061,134304.78229344173,1590.7626829363112,134331.5433979713,-0.8846828188610937
1,150,468937.9921459433,700433.8549508352,135260.79973578054,1576.0,135287.6748151225,0.5984429922707089
1,151,468448.0267554222,699619.1819130486,136211.46173796902,1585.929836148779,136238.3886753617,-1.9977401713558198
1,152,467989.1540002247,698782.6997114933,137165.54070691305,1552.6503404923926,137193.04788356766,-0.7699592193879138
1,153,467093.1215177956,698519.198875417,138099.51442184352,1540.098544005937,138127.1059373181,-0.005960763898950312
1,154,466184.3314337304,698134.0121634718,139086.56468396517,1539.9958562750057,139114.15620478132,-0.28836172713146524
1,155,465289.0621978207,697705.264046437,140079.2035672592,1535.0,140106.80765982842,-0.5056364214266671
1,156,464464.00438426936,697143.1442420463,141077.55173808456,1526.1893283251043,141105.19470808463,-0.8055704995624965
1,157,463606.2039328928,696713.2510330052,142037.0462850005,1512.6980826591052,142064.78409905927,1.1530318956344037
1,158,462967.2957462502,696002.3728794316,142992.84512376692,1531.9353694770532,143020.77651189073,-0.41451419576032517
1,159,462472.71090640995,695181.1951210746,143951.46239599815,1525.0,143979.4188716735,-0.5362766841294551
1,160,462463.23736389325,694219.7102305187,144912.99395698562,1516.0,144940.99255204073,-0.6214179579940314
1,161,462942.7732781858,693539.369271575,145745.35116006184,1506.9720750803483,145773.39871308304,-0.2348651994415312
1,162,463342.1372990547,692635.1138146956,146733.8700280966,1502.9199444789847,146761.92588631762,-0.5328091268103984
1,163,463367.31767447974,691680.7956761565,147688.5203100592,1494.0421344560457,147716.61744716964,-0.40936425724609954
1,164,463175.8656648912,690713.948489843,148674.14059884072,1487.0,148702.2628932178,-0.567156867917446
1,165,463351.2525797957,689730.4671323795,149673.13817160955,1477.110845061299,149701.30941154584,-0.44072009781546917
1,166,463519.35490496893,688744.7968970166,150673.04026912164,1469.4194296487176,150701.24109045204,-0.537521834031867
1,167,463646.75170618756,687753.8112634398,151672.1811355245,1460.0456888221347,151700.4259271731,-0.23896363591487985
1,168,463690.03236788453,686755.3787393307,152671.55129761455,1455.8775892815434,152699.8047812268,-0.4752267329015655
1,169,463689.25843263476,685762.4928166979,153664.43752188102,1447.6421328305535,153692.7251592436,-0.43812037193560877
1,170,463499.4386039934,684841.192419998,154605.08941727318,1440.4491633952148,154633.4045558045,-0.6532409395891375
1,171,463200.3179483033,683962.3052470725,155533.4836381694,1429.863891717059,155561.85911978164,1.2684825307778285
1,172,463327.1734147483,683014.7504713516,156489.49219584998,1451.0326118769754,156518.10201626335,-0.20677135096067073
1,173,463553.00314854796,682040.5848474796,157489.49106155027,1447.4237594304989,157518.10739385782,0.17877875794088074
1,174,463578.1329409135,681067.6317912476,158462.76859447468,1450.4606657200911,158491.38966478195,1.2785158844751585
1,175,464107.14734708244,680253.4581774333,159433.71396645278,1472.1302401689022,159462.5768176122,-0.33808796931509616
1,176,464684.19377029757,679442.3154468217,160429.1712000743,1466.2562294880702,160458.05138181307,-0.9633945525548664
1,177,464798.80410198495,678472.4549435714,161405.7800900065,1449.8335824707583,161434.79834353327,0.6590314784172199
1,178,464464.84640392894,677555.9775036871,162381.2075049932,1461.0537059763578,162410.29028767176,-3.8769201616730924
1,179,464096.0261465554,676755.6166202504,163262.45998072575,1401.3325647735066,163293.5640508343,-5.478234862905422
1,180,464280.93130831607,676294.1128632835,163759.62759485634,1353.6513731932514,163793.01287961542,0.7335377430403524
1,181,464449.14440496394,675336.4088282376,164731.99206594066,1366.1008942244437,164765.45704521108,-0.0014334342404270723
1,182,464516.0926316736,674338.6523775241,165731.99206594063,1366.0758760773322,165765.457045524,-1.9017002928923252
1,183,464516.0926316736,674338.652377524,165731.99206594075,1366.0758760773283,165765.45704552412,-0.4054110696353516
1,184,464583.0408583833,673340.8959268105,166731.99206594072,1359.0,166765.4820792219,0.7600989610419575
1,185,464648.9798992096,672343.0740405498,167731.99030284208,1372.2669844287443,167765.5683188441,-0.4262988252946459
1,186,464687.8941774366,671365.4397082683,168710.3988109334,1364.987179564879,168744.0039090923,0.09581418254642234
1,187,465241.8682843457,670532.9137895699,169710.39216912654,1366.6594429723336,169743.99866552622,-0.6245736398605138
1,188,465437.8537550986,669572.4581169871,170690.6397928128,1355.9734712808718,170724.3045329643,-0.19766082259756798
1,189,465716.9707909364,668630.7248546686,171672.86576327583,1352.5849431003035,171706.53634835983,0.4557599723683552
1,190,466307.96203697234,667870.0203042191,172636.1632593619,1360.2476663232392,172669.86432121898,-0.6268099435706743
1,191,466798.10803349875,667002.8219385411,173632.29382477258,1349.3496654747414,173666.0544987292,0.2675199641378983
1,192,466977.5728464625,666042.5434064689,174609.1983637378,1353.9109676962228,174642.96968631144,-0.20477738636434256
1,193,467078.04201548354,665076.2477824457,175580.70301474578,1350.4387567925737,175614.48054223572,0.32682359937517347
1,194,467052.44283759745,664091.169054869,176566.114308284,1356.059749499933,176599.90786730425,-0.530817251453876
1,195,467326.48283718515,663147.246986405,177549.0114507701,1346.9534297723017,177582.84719288154,0.15918744751956693
1,196,467409.73291152134,662169.768826461,178530.02833545883,1349.679040227384,178563.86786391592,-0.08214764385940199
1,197,467515.52414405544,661194.0864936754,179511.42927258453,1348.2719587530949,179545.26980974112,-0.3041889442042958
1,198,467724.9945362508,660249.1822792257,180479.27317512836,1343.1335317431094,180513.12735252487,0.1967105579401893
1,199,468129.13888937637,659371.9520357312,181445.12283126783,1346.449545118914,181478.98270101627,0.036120944375050576
1,200,468185.08137959446,658388.6812683066,182429.9837170195,1347.0704304666062,182463.84378248014,0.6850717257540179
1,201,468297.59979731083,657428.2826929508,183396.9510473212,1358.6327750862977,183430.88023767914,-0.1272142913984709
1,202,468260.97647753,656500.4441508047,184325.5120996186,1356.5710799421847,184359.44357877685,0.16224173731445166
1,203,468483.21274177753,655537.2573556391,185314.00477006583,1359.3701551652157,185347.94021223093,0.24925041678566634
1,204,468708.03029128053,654562.8629956384,186313.99841972857,1363.720395416808,186347.9433242041,0.4342091124613245
1,205,468773.0762048776,653584.874446154,187294.1476807079,1371.1484798579027,187328.12073173642,0.9008204139941474
1,206,468442.6597969672,652666.8214233454,188269.85068639377,1386.4900219637893,188303.9443419338,3.3116053147686197
1,207,469027.1856827024,652366.8150738433,188926.86995615385,1424.5070385821055,188962.0625793263,2.127416536881373
1,208,469234.6167800103,651490.9382397035,189826.97433271978,1457.9436623622812,189862.78778521484,-0.009198850642811077
1,209,469932.7758906982,651103.7642428423,190625.30374322776,1457.815490389816,190661.11720601184,2.800942554042103
1,210,470124.66991236724,650237.8308420542,191512.24453615185,1501.208757771556,191549.11886468533,-1.1719477804744367
1,211,470484.72329874616,649351.683173391,192468.7465652768,1481.6414040082302,192505.8210195138,-0.8741275864269006
1,212,471019.301624629,648532.1876127465,193447.18765211842,1466.7127527698565,193484.37598733502,-1.0360210748719128
1,213,471247.9313297399,647671.3716118571,194337.84792935455,1450.6060970126427,194375.1818886435,-2.4045568980252012
1,214,471459.2730543298,646972.6963443328,195067.78796387985,1419.9543887369691,195105.76520437349,-2.361585344266683
1,215,471754.28212926746,646069.9292349155,196017.53467123985,1380.7860777467365,196056.31923478257,-0.15287167179053038
1,216,472181.0338318071,645204.593310647,196982.37832564724,1378.211758770313,197021.16632348025,-1.1378641673275076
1,217,472586.0466378742,644309.6948792296,197964.6606555461,1358.7015812593756,198003.6423906992,-0.1921145578362971
1,218,472838.6967447202,643361.0078310184,198946.41377722844,1355.4097197066558,198985.4010312446,-0.5555512112296164
1,219,473223.9313376209,642455.7371479226,199930.24338708987,1345.8700142442096,199969.27689090392,-0.0856317236480406
1,220,473751.09909847187,641632.1078470994,200908.13452277685,1344.4085005594409,200947.16911874776,0.001019777250970233
1,221,474254.0883026093,640809.9193268551,201871.97688660008,1344.4256554794822,201911.01148272364,0.27222309657439714
1,222,474713.5880808417,639969.3219083385,202829.9664826879,1348.9772796808481,202869.01189164596,-2.5213548206458265
1,223,475080.9801165104,639165.6064576854,203713.67199556608,1310.0638628950683,203753.5737535286,-1.908906205132576
1,224,475158.2470013874,638379.610232466,204503.45692677054,1283.741096382733,204543.7972191347,-3.549303195536478
1,225,475407.3827534602,637733.2023690791,205196.2135570595,1240.7719048809313,205237.88518202386,-0.015049152869115937
1,226,475386.0180692867,636831.7187022662,206097.9503541684,1240.5350571526205,206139.62201023765,-0.34981035102369035
1,227,475033.48171747284,636104.1160772865,206906.45975994397,1235.598769076679,206948.14648492442,-1.722283213882625
1,228,475014.7389442954,635727.2682245304,207283.77341683078,1224.2534870951251,207325.63067147604,-2.773525096830794
1,229,475505.8559508562,635151.7581030778,208040.3497936941,1187.6011518262048,208083.09433905905,0.40828393311629857
1,230,475835.37091354094,634296.8151814522,208956.5962179004,1194.130341741518,208999.36402653746,1.5793847468028548
1,231,476156.32900620805,633476.3046769697,209837.64762685148,1218.423085923928,209880.75027707385,0.7724090514620315
1,232,476448.9099939314,632738.5422719035,210631.30813406233,1229.1231358188165,210674.48290949737,-0.028280492305538817
1,233,476825.8614063693,631900.1897644832,211550.50740192362,1228.6694303250786,211593.68228933038,1.3146066400308527
1,234,477272.492852554,631189.1495639257,212390.18461105222,1247.9385455448842,212433.58056551107,-0.053255308635625664
1,235,477745.7959714555,630585.4886942897,213157.2714952391,1247.2255530543516,213200.6677810543,0.23765074088759175
1,236,478505.9512674813,630073.8336178311,214073.5831187286,1251.026241113213,214116.98728677904,2.855015680243747
1,237,479339.1810121105,629902.7906394125,214924.18732034127,1293.446473597512,214968.64859500265,0.024774217701273585
1,238,480102.3562818471,629278.5511610891,215910.14442824962,1293.8727932630318,215954.60579507955,2.580399455933569
1,239,480999.8973227121,629030.1918485967,216841.41359886504,1335.8422452397933,216886.82020337734,-1.133068147549184
1,240,481546.18985820125,628958.1302783858,217392.4384660284,1324.9438835479896,217437.95283579893,0.919023083483828
1,241,481956.83772721776,628514.5501373992,217996.917592058,1334.6405474624364,218042.50973063725,-3.1323195713363816
1,242,482671.38283045695,627880.0675574733,218952.50267398034,1282.347282521928,218999.52458650453,-0.10762323946331954
1,243,483320.68898027774,627931.5351576691,219603.8454332592,1281.1238119487928,219650.868494855,-0.4831978534889732
1,244,483857.04694947955,627480.4768632671,220304.65457708875,1275.2134725638307,220351.70256094108,-1.137534505879065
1,245,484196.3344327,626797.7731082741,221067.0195902889,1260.0757001556033,221114.21784964364,-0.0759929820717121
1,246,484496.08009335666,625955.8500100364,221960.70967327556,1258.8903735075519,222007.9087186962,1.0235510512862553
1,247,485081.8144665347,625588.56659244,222652.0719985172,1271.2424163348644,222699.38137739326,0.2450567752388342
1,248,485420.6242702848,624803.3678262918,223507.2498662604,1274.9000750698551,223554.56706713862,0.12615927621020512
1,249,485090.83252740826,624011.5623496884,224364.99021534555,1276.7887320951988,224412.3094955366,-0.20230963696912563
1,250,484728.1214813879,623188.4545473475,225264.47104181137,1273.612679735319,225311.7959292799,0.5955791844927152
1,251,484896.33519012685,622278.1822913317,226190.15534646378,1283.2353459397882,226237.53024731326,0.14893035310481706
1,252,484869.7613882675,621475.4872397417,226993.29015008788,1285.322959029192,227040.66776413133,0.49935908485278907
1,253,484627.0865290321,620744.5329584293,227763.4753542264,1292.0356474718603,227810.8822205394,-0.37333664295272595
1,254,484743.6435456687,619860.146997759,228655.50902262572,1286.2231151827632,228702.9348261012,2.646843458629707
1,255,484350.9682962786,619040.632612711,229564.2431304835,1328.2330054625177,229612.63945380482,0.07587653853293334
1,256,483897.89642734977,618218.4126115342,230503.02950061776,1329.4762366818888,230551.42664714193,-2.233029524483498
1,257,483831.4362911988,617437.5490924525,231286.71616321316,1298.9175801573397,231335.70887734895,0.005116164681697272
1,258,483493.82641776046,616538.7460633917,232246.83454742003,1299.0033128905764,232295.82726538353,0.39851681355910007
1,259,482937.9495786432,615742.3388110893,233218.05211922713,1305.758658169293,233267.0683304527,0.28571161303428094
