prof_id,rec_id,x,y,cds2d,z,cds3d,dirslop
1,313,441497.2369922585,1015280.1431273355,282853.7694458835,49.84944286390929,282990.89184720383,0.020195845436430025
1,314,441638.5403697621,1016007.5718679121,283594.795232959,50.1106426068427,283731.91768031364,0.5563092151907283
1,315,442544.19007150776,1016219.4261557813,284524.89394898893,59.1416524199316,284662.0602396554,2.064210686667178
1,316,443419.79970432696,1015913.8901222305,285452.27978934,92.56729822594403,285590.0482625744,0.23744991425681328
1,317,444121.03870338795,1015601.4982944386,286219.95471264754,95.74877843016688,286357.72977836826,-0.24920179875384435
1,318,444543.3651761954,1016426.7525050753,287146.9952521104,91.71669040067253,287284.7790864104,0.06173331544839573
1,319,444555.6163009811,1017328.8065185846,288049.13245528226,92.6886981570084,288186.916813227,-1.1496677391654964
1,320,444727.1047239268,1018273.9152757785,289009.67336650315,73.41238954857386,289147.65112520015,-1.6146798199528802
1,321,445417.9829084341,1018877.2823798897,289926.9326145632,47.555821685234186,290065.27473554015,1.1324841941197672
1,322,446012.3272632982,1019544.2292186939,290820.27650016925,65.21557968029902,290958.7931544897,-0.3318827360835629
1,323,446504.0962313813,1019900.0251395339,291427.2587530036,61.69962814636731,291565.7855903331,1.5110585301820876
1,324,447382.7134300316,1019747.8897121107,292318.9500505059,85.22160875276636,292457.7870777831,1.733994106352141
1,325,448310.4953190761,1019489.4599519486,293282.05190107855,114.37773492748175,293421.330151169,1.746311959908396
1,326,448760.15964687633,1018910.7467470242,294014.92773043155,136.72189865039485,294154.5465195776,0.36680156619993937
1,327,448744.20493186853,1018052.8695110995,294872.9533156263,142.21496342456106,295012.58968784445,0.6727174535842358
1,328,449286.2046204812,1017319.0489570199,295785.2341211056,152.92666728653222,295924.933377824,1.6226475306588248
1,329,449797.3091770023,1016541.9691131114,296715.3314017733,179.27457091240618,296855.4037768863,-0.029451846194183187
1,330,450051.5895057234,1015702.9004645455,297592.08375140274,178.82389238345658,297732.15624234726,0.8634606509543876
1,331,450683.6730336756,1015030.612686914,298514.8515674112,192.73126968531903,298655.02885403566,0.6966273105547265
1,332,451580.08185512404,1014687.3093061948,299474.7505133341,204.40271877142058,299614.9987541407,-0.12073256098759941
1,333,452298.265928078,1015178.3511320824,300344.7565118282,202.5694562060208,300485.00668414327,-0.8240064914429186
1,334,452583.54396077024,1016052.8858522061,301264.6448380063,189.33905386458972,301404.99014931254,0.044228555386721755
1,335,453379.12460375327,1016512.4290844944,302183.4095205182,190.04827962370365,302323.75510556216,-1.7751043722293685
1,336,454098.40048113256,1016941.3541177994,303020.8666668699,164.09436703646008,303161.61432855495,-3.6022340920371816
1,337,454627.4278754639,1017103.8642126906,303574.2919236974,129.25413638132125,303716.135163661,2.9898978800795533
1,338,455442.04304049717,1016691.5933830852,304487.28979009454,176.94091095725182,304630.3775453712,2.350274945083946
1,339,456289.05711105,1017026.816092475,305398.2272745604,214.32857185792832,305542.0819589794,-0.03409221990964911
1,340,456413.4745337964,1017521.2915370475,305908.11516455986,214.02517757174587,306051.9699392419,-0.49018795015299077
1,341,456336.5662929103,1018496.9181577691,306886.7684129461,205.6522094651028,307030.65900486585,-1.1003391702377898
1,342,456530.7323583306,1019332.3731594392,307744.489533577,189.17804333321487,307888.53831976163,-0.4125917740518722
1,343,456669.72940011957,1020173.006136845,308596.5364690965,183.04227493303307,308740.6073474713,-0.8345140087593835
1,344,456455.98153210967,1021074.321021309,309522.84995384945,169.54954905341134,309667.019094853,-1.2512726076909342
1,345,456678.81555760914,1021976.639166566,310452.2761414406,149.2487439916918,310596.66696413816,-0.08642829712921295
1,346,456460.977699778,1022873.4679306847,311375.1819678688,147.85657793396095,311519.57384057884,-0.6957145423348242
1,347,456323.07479099307,1023830.1096369097,312341.71213622385,136.11989943578354,312486.175266174,-1.5192283568961384
1,348,456427.18845145754,1024772.5771151917,313289.9128543815,110.97195439243905,313434.70940949966,-1.2055461003953813
1,349,455995.8108127227,1025490.2932526418,314127.2915746489,93.35027861631927,314272.27352323296,0.8596312463033741
1,350,456462.8827492784,1026143.3464199144,314930.182995205,105.39728017138115,315075.25531844946,-0.8336568346236838
1,351,457035.03769595164,1026933.8753027961,315906.04015569156,91.19750119190951,316051.21578455245,0.7978300849441705
1,352,457586.62567157816,1027625.2687617757,316790.5028230639,103.5142292809424,316935.76420706324,-2.2284465921892695
1,353,457876.69393532054,1028413.0609770622,317630.00039429124,70.84656317978602,317775.8971420831,1.049905489115501
1,354,458785.11697926006,1028515.446035129,318544.1749546875,87.60005424848966,318690.22520483664,1.1216060458182437
1,355,459352.4763889488,1029212.2407393104,319442.74023308273,105.19236234406502,319588.9626797656,-1.2942136874329087
1,356,459712.7770131613,1030100.9706271358,320401.7279041829,83.52678571509583,320548.19505543524,0.5561047550432086
1,357,460042.7658327426,1030938.2395081214,321301.6789029131,92.26185747477662,321448.1884451855,-1.5964225423158027
1,358,460713.8118777594,1031646.9692345669,322277.6915153727,65.0603448032101,322424.58003771986,0.5209914183414159
1,359,461257.49072717724,1032191.3615618204,323047.07418821944,72.05654629198945,323193.9945190705,0.21785389203247968
1,360,461761.7851324897,1032986.5409925682,323988.6808865357,75.63680428466954,324135.60802394454,-0.19570122358825814
1,361,462013.20469239267,1033942.6215298296,324977.2666384215,72.2601473078658,325124.1995425426,-0.8402222000747321
1,362,462133.56645510264,1034911.1267857972,325953.2222648511,57.947079611368906,326100.26011887303,-0.7603021346501603
1,363,462470.824600511,1035777.7456273731,326883.1530543288,45.60638239532951,327030.27278869343,0.86522408949929
1,364,463387.9642331302,1036088.5951913233,327851.5396285485,60.23110858675603,327998.76978907344,0.6732736578349527
1,365,464122.67370641156,1036573.9427424278,328732.0850592291,70.57873518022689,328879.3760171167,0.7692742506512483
1,366,465054.6777895117,1036936.3821471741,329732.0820257386,84.00586981059469,329879.4631238092,-0.23522900505175545
1,367,465611.22880631534,1037743.4432657472,330712.43741202337,79.98097792960101,330859.82677224395,-0.7914598018891551
1,368,465995.9866627223,1038625.1253734832,331674.41555479413,66.69177116410422,331821.8967022309,0.3098047606053004
1,369,466661.95723026985,1039358.5859889783,332665.112920957,72.04863608772622,332812.60855101637,0.8106175714954145
1,370,467060.81412860326,1040274.3948513636,333664.00866014685,86.18190166760041,333811.6042702102,-1.942308494124232
1,371,467297.59252276144,1041239.6307026898,334657.86189711164,52.47768482668081,334806.02884294477,0.8196636418698259
1,372,467689.8276753265,1042149.3727369824,335648.55810880655,66.65138265628701,335796.8264396197,-0.006629165243049852
1,373,468101.74346341664,1042967.4460107444,336564.4830499025,66.545409443889,336712.75138684624,-0.15910454070952362
1,374,467455.8746655025,1043652.0421208608,337505.6622773111,63.931843926830766,337653.9342430597,0.005419718086639477
1,375,467985.4539542836,1044458.1619073468,338470.1742436807,64.02307897082403,338618.4462137444,-0.7247841965940862
1,376,468106.45555222157,1045446.5479450065,339465.93945001415,51.42610603926796,339614.29109617905,0.10447729315243288
1,377,467933.35217999486,1046420.0848345358,340454.7462323284,53.22917026924125,340603.09952241305,0.10777086190861161
1,378,468022.2368472066,1047357.3302026303,341396.1969023477,55.0,341544.5518578596,0.08550072636496696
1,379,468489.1859147949,1048184.302865699,342345.8943368945,56.41720527139262,342494.2503498324,1.2864045365725332
1,380,469136.35665601864,1048902.9540044721,343312.9979650316,78.13426003555544,343461.5977838103,0.2376688578110371
1,381,469451.5795634138,1049833.938920096,344295.9010093172,82.21146756696001,344444.50928444864,-0.3143072945819286
1,382,469506.64324589295,1050767.0836237497,345230.6689201298,77.08356246153835,345379.29126036377,-0.8002410340791865
1,383,469575.8677644574,1051756.0036877787,346222.00888553506,63.23677454405246,346370.72792528255,-0.3655233425006573
1,384,469696.804329864,1052707.361525126,347181.02264327504,57.118580972525585,347329.76119885914,-0.5367464106466737
1,385,469884.02710609516,1053656.9408819294,348148.88282057684,48.051409219700815,348297.6638470683,-0.2043112536838838
1,386,470019.0761804767,1054643.6875016177,349144.82817247004,44.49994857716686,349293.61553105223,0.06669452894420694
1,387,469817.01241696585,1055577.19174897,350099.9511720616,45.61174961826397,350248.73917773383,0.27383164009427485
1,388,470052.4641208995,1056510.0425982038,351062.05730539694,50.20994356176773,351210.8562990808,0.11755536492147951
1,389,470160.81140847324,1057469.153131802,352027.2682410913,52.19029680856798,352176.06926634914,-0.19129413897913602
1,390,470465.49838286673,1058374.8181640094,352982.8117005572,49.0,353131.618051562,0.32325199918359254
1,391,470862.65679511556,1059269.5318830193,353961.71284132905,54.522834506041136,354110.5347717714,-0.3760638363959222
1,392,471392.26268439565,1060061.814710845,354914.7052217958,48.26772950114804,355063.5476801658,0.1807114786864435
1,393,472239.65960073227,1060538.634227475,355887.0417814582,51.33449919382815,356035.88907614374,0.6128757026320342
